time,posx,posy,posz,vprelx,vprely,vprelz,vgrelx,vgrely,vgrelz,nx,ny,nz,Bx,By,Bz,w,Nspec,qs1,qs2,qs3,qs4,ms1,ms2,ms3,ms4,Ns1,Ns2,Ns3,Ns4,nus1,nus2,nus3,nus4,psi,theta_res,Y,L,alt,lat,lon,damp,S_stix,D_stix,P_stix,R_stix,L_stix,wce
8.649790278434754,-2656264.524088752,11924220.12285873,-1741713.1534634419,-0.0002102841355326367,0.0009190067671593137,-0.0004171660486973969,-0.0005415182225683468,0.0024307010267146678,0.005562896932590428,-197.854822770066,864.6868228087362,-392.5085191122371,-3.913871432380502e-07,1.7569732666015633e-06,4.037443041917227e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2043891365.337589,1630697008.220969,171499066.8263792,241695290.29024068,0.0,0.0,0.0,0.0,89.84047272051062,89.88664687189033,0.04617415137971648,1.976276523310477,12340029.63810335,-8.114012523481563,-0.03884866020753771,0.6719909802332493,-0.10320654354126191,533.099483972092,-26368.43448213839,532.9962774285508,-533.2026905156333,-777406.0979621819
8.659103504180909,-2657832.00120972,11931256.14320917,-1725511.5339981082,-0.00021075606008631118,0.0009211139113290212,-0.0004133489913481163,-0.0005807706683583537,0.0026069801978529897,0.006039794639860254,-198.1299621302227,865.9312775846195,-388.58583695685303,-3.8721172190717137e-07,1.738230224609375e-06,4.037620036502648e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2043487956.2712512,1630803845.0084321,171443481.1343705,241240630.12844893,0.0,0.0,0.0,0.0,89.82666402861715,89.90762567456777,0.08096164595062305,1.9762801671865224,12344891.014321737,-8.034847269439936,-0.038848118837630556,0.6719811653625417,-0.0685262095652206,533.9146699125691,-26363.232660564317,533.8461437030039,-533.9831961221344,-776065.592820652
8.668416729927063,-2659506.312178581,11938771.95326195,-1707984.8163554682,-0.0002113417346710453,0.0009237180790790633,-0.00040938616827563065,-0.0006183974211165117,0.002775963901079157,0.006515936361385186,-198.346572395422,866.9197076961298,-384.2134796042799,-3.827153166556732e-07,1.7180447998046882e-06,4.03781447317571e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2043059196.635988,1630918156.569699,171384263.4278176,240756776.6384712,0.0,0.0,0.0,0.0,89.812902399219,89.93751197723364,0.1246095780146419,1.9762824205991034,12350079.421178335,-7.949340499540369,-0.038847784458953614,0.6719671465471413,-0.031351348192686146,534.7872373772384,-26357.703956925237,534.7558860290457,-534.818588725431,-774636.4215319861
8.677729955673218,-2661282.581707133,11946745.67810029,-1689137.272744544,-0.0002119655966051501,0.0009264946011681975,-0.00040513180916759684,-0.0006538564949836117,0.00293522305414277,0.006986613775071712,-198.57128009430178,867.9484874007072,-379.5311278895315,-3.779025058213349e-07,1.696440185546875e-06,4.0380258439238884e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2042606572.030238,1631039555.188355,171321599.8434471,240245416.99843588,0.0,0.0,0.0,0.0,89.7992726743389,89.96797317357455,0.1687004992356549,1.9762831982918398,12355579.38759169,-7.857540700595223,-0.038847667618760684,0.6719477265432438,0.008233680988496417,535.7149138876355,-26351.867527516817,535.723147568624,-535.706680206647,-773123.3212567965
8.687043181419373,-2663154.888586779,11955150.75150435,-1668981.724236622,-0.00021260813721950733,0.0009293560490160539,-0.0004005511759382351,-0.0006869478030396174,0.003083855228349132,0.0074504482768242815,-198.8206916126801,869.0881489123269,-374.57579407739263,-3.727813458896879e-07,1.6734501953125e-06,4.0382526038572745e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2042131822.63517,1631167578.971051,171255712.5085384,239708531.1555812,0.0,0.0,0.0,0.0,89.78579728941446,89.92097031763556,0.13517302822110366,1.9762824258229885,12361372.231578281,-7.759538968461399,-0.03884778278383425,0.6719215372092109,0.050124061738358705,536.6949490555733,-26345.745811348435,536.7450731173117,-536.644824993835,-771531.8075797333
8.696356407165528,-2665116.26325766,11963955.89774595,-1647540.1417085582,-0.00021326335800486202,0.000932274632421184,-0.0003956390747663328,-0.000717547417904642,0.003221307479876785,0.007906712295288913,-199.0980257234944,870.3512899901095,-369.3600223778293,-3.673612135742946e-07,1.649119018554688e-06,4.038493842723786e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2041636947.444279,1631301698.835202,171186860.2724998,239148388.33657798,0.0,0.0,0.0,0.0,89.77248994160213,89.89165249991449,0.1191625583123539,1.9762800277770067,12367436.029283985,-7.655471432436855,-0.03884814091461768,0.6718870524481849,0.09418871127866169,537.7239828762937,-26339.36458473597,537.8181715875724,-537.629794165015,-769868.3416231957
8.705669632911682,-2667159.596430006,11973129.20858723,-1624834.583480339,-0.000213929467156238,0.0009352433347999713,-0.000390399731962352,-0.0007455748505867432,0.003347216734913013,0.008355015560755838,-199.40150000264418,871.7308854436211,-363.88765507030473,-3.616522429836355e-07,1.623491333007813e-06,4.038748201703262e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2041123961.643428,1631441378.059638,171115305.7641391,238567277.81965098,0.0,0.0,0.0,0.0,89.7593589181362,89.86775119848531,0.10839228034910775,1.9762759387184186,12373748.453157883,-7.545474727862157,-0.03884874756292177,0.6718425896947554,0.1402929931383028,538.7985854018882,-26332.74983277035,538.9388783950266,-538.65829240875,-768139.4407927018
8.714982858657837,-2669277.505227972,11982637.55808965,-1600888.865208026,-0.0002146102261834896,0.0009382766183107477,-0.00038484671282261153,-0.0007709897194154102,0.003461399397444664,0.008795299379166217,-199.72519585959859,873.1992165292855,-358.1543454909794,-3.5566489403716687e-07,1.5966131591796882e-06,4.039014207710503e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2040594930.123132,1631586066.501252,171041320.16775993,237967543.4541206,0.0,0.0,0.0,0.0,89.74640898377564,89.84676769543044,0.10035871165480614,1.9762700987658963,12380286.362084027,-7.429693850098047,-0.03884961883082785,0.6717863290268753,0.18829603055570487,539.9151999026276,-26325.928181467436,540.1034959331834,-539.726903872072,-766351.7603530079
8.724296084403992,-2671462.850598203,11992448.90311477,-1575723.19709251,-0.0002152682489616613,0.0009412118685197748,-0.0003789213443269867,-0.0007935381098758669,0.0035627183373994186,0.009224973482260056,-200.1003268958577,874.8935501519791,-352.22233298860357,-3.494082176374753e-07,1.568526611328125e-06,4.039291064758464e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2040051829.1373281,1631735232.282248,170965164.4282055,237351432.42687452,0.0,0.0,0.0,0.0,89.73367433155556,89.82768329592733,0.09400896437176698,1.9762624632415533,12387027.409746068,-7.30825595537614,-0.03885075882811492,0.6717162992524617,0.2380566187559907,541.0702764931048,-26318.925113873156,541.3083331118607,-540.8322198743488,-764511.839864366
8.733609310150147,-2673707.541573606,12002526.92713107,-1549367.958636153,-0.0002160760026617337,0.0009448063353127263,-0.0003729328090161228,-0.0008141304421963612,0.0036552582995115243,0.00965483863350463,-200.36224678783458,876.096918633728,-345.8119115260814,-3.428940912129506e-07,1.5392840576171881e-06,4.039577168512784e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2039496852.1978269,1631888287.626549,170887131.83587518,236721432.7354024,0.0,0.0,0.0,0.0,89.72103924751745,89.80997709202452,0.08893784450707187,1.9762529910661448,12393946.333820488,-7.181336658485307,-0.038852171457293944,0.6716305610260439,0.2894142334292269,542.2598479302651,-26311.76891451317,542.5492621636944,-541.9704336968359,-762626.8070702411
8.742922535896302,-2676006.085361937,12012846.98444033,-1521822.2068621858,-0.0002168520525530459,0.0009482597961202123,-0.000366560226884079,-0.0008317425936132028,0.00373442387190784,0.01007340277978808,-200.67970580742352,877.5406765765414,-339.2229754145629,-3.361262129493527e-07,1.508903076171875e-06,4.039871587869055e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2038931522.539869,1632044826.734436,170807423.6905243,236079272.114909,0.0,0.0,0.0,0.0,89.7086365173614,89.79332591823454,0.08468940087314536,1.976241641597131,12401025.928114584,-7.0489600901974825,-0.038853868055613465,0.6715268978340694,0.3422632295840913,543.4812400039322,-26304.47922495648,543.8235032335162,-543.1389767743481,-760701.6306142105
8.752235761642456,-2678349.844819619,12023370.30762039,-1493121.208661787,-0.0002176748795741658,0.0009519132863188873,-0.0003599464480784298,-0.0008467725261804099,0.003801998382809173,0.01048536879526895,-200.97715428417808,878.8925198164003,-332.3351457504889,-3.291175604650957e-07,1.477440673828125e-06,4.040173247357768e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2038358126.3617532,1632204243.479637,170726350.3591499,235427532.52296567,0.0,0.0,0.0,0.0,89.69642422536425,89.77754305166377,0.08111882629951594,1.9762283779687275,12408239.29448367,-6.911323894473014,-0.03885585339926603,0.6714032333976971,0.396422840541959,544.7300708696621,-26297.085524935697,545.126493710204,-544.3336480291201,-758743.8747234248
8.761548987388611,-2680732.149106555,12034066.95078396,-1463276.92873949,-0.0002186358794036567,0.0009561767042688557,-0.00035324119664190986,-0.0008597029664859009,0.0038601496414634897,0.01089705709721495,-201.16381985808258,879.7648346404857,-325.01229277438637,-3.2187477698280976e-07,1.444927124023438e-06,4.040481006262671e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2037778414.0484648,1632366059.583627,170644150.1525786,234768204.3122589,0.0,0.0,0.0,0.0,89.68434699472958,89.76249107432741,0.07814407959783409,1.9762131953432607,12415565.69800126,-6.768512551069662,-0.038858126793591165,0.6712575333854703,0.451755793310781,546.0029913608233,-26289.610384964304,546.4547471541341,-545.5512355675125,-756759.3519966495
